timestamp,vibration_level,temperature_C,pressure_PSI,flow_rate_m3h,failure
2024-01-03 10:00:00,0.408,62.72,78.894,43.683,0
2024-01-03 11:00:00,0.88,82.624,112.108,57.155,0
2024-01-03 12:00:00,0.793,80.243,107.967,59.643,0
2024-01-03 13:00:00,0.189,61.76,72.868,54.087,0
2024-01-03 14:00:00,0.579,61.546,76.346,60.387,0
2024-01-03 15:00:00,0.685,71.322,126.481,62.387,0
2024-01-03 16:00:00,0.663,72.196,96.093,51.019,0
2024-01-03 17:00:00,0.371,58.671,102.44,38.089,1
2024-01-03 18:00:00,0.224,74.583,134.492,51.021,1
2024-01-03 19:00:00,0.66,77.675,88.448,35.783,1
2024-01-03 20:00:00,0.314,71.513,118.827,46.702,1
2024-01-03 21:00:00,0.75,78.214,136.381,46.05,1
2024-01-03 22:00:00,0.809,60.903,139.108,50.712,0
2024-01-03 23:00:00,0.669,69.825,78.573,49.2,0
2024-01-04 00:00:00,0.592,80.959,104.169,36.227,1
2024-01-04 01:00:00,0.458,67.505,126.053,63.61,1
2024-01-04 02:00:00,0.639,58.248,107.415,39.625,1
2024-01-04 03:00:00,0.267,59.759,116.505,56.653,0
2024-01-04 04:00:00,0.468,69.903,119.257,66.187,1
2024-01-04 05:00:00,0.773,59.065,136.018,55.872,0
2024-01-04 06:00:00,0.784,82.36,85.577,37.531,1
2024-01-04 07:00:00,0.339,76.189,75.11,39.558,1
2024-01-04 08:00:00,0.327,79.501,124.442,46.375,1
2024-01-04 09:00:00,0.227,79.968,76.217,46.551,0
2024-01-04 10:00:00,0.388,78.711,131.536,39.673,1
2024-01-04 11:00:00,0.373,66.703,105.356,46.07,0
2024-01-04 12:00:00,0.829,71.069,70.163,49.165,0
2024-01-04 13:00:00,0.805,85.811,69.959,65.69,0
2024-01-04 14:00:00,0.348,70.915,112.105,51.18,0
2024-01-04 15:00:00,0.828,76.035,121.563,53.528,0
2024-01-04 16:00:00,0.823,63.993,73.911,56.649,0
2024-01-04 17:00:00,0.359,81.476,98.725,55.619,0
2024-01-04 18:00:00,0.302,76.165,75.002,44.322,0
2024-01-04 19:00:00,0.804,67.386,72.337,51.526,0
2024-01-04 20:00:00,0.577,61.43,138.277,49.839,0
2024-01-04 21:00:00,0.638,58.667,105.961,63.438,0
2024-01-04 22:00:00,0.306,64.155,98.824,47.548,0
2024-01-04 23:00:00,0.49,66.223,120.263,36.015,1
2024-01-05 00:00:00,0.431,68.304,97.554,59.428,0
2024-01-05 01:00:00,0.866,56.2,81.532,64.501,0
2024-01-05 02:00:00,0.544,80.121,87.014,66.01,0
2024-01-05 03:00:00,0.615,79.122,118.987,39.59,1
2024-01-05 04:00:00,0.754,77.141,98.409,65.754,0
2024-01-05 05:00:00,0.659,71.216,108.449,42.942,0
2024-01-05 06:00:00,0.869,66.004,122.213,43.098,1
2024-01-05 07:00:00,0.427,81.387,80.142,61.13,0
2024-01-05 08:00:00,0.244,61.492,72.582,42.807,0
2024-01-05 09:00:00,0.778,68.817,111.723,58.726,0
2024-01-05 10:00:00,0.752,79.801,101.992,47.747,0
2024-01-05 11:00:00,0.251,63.521,118.445,39.083,1
2024-01-05 12:00:00,0.302,85.212,117.29,49.131,0
2024-01-05 13:00:00,0.818,76.237,77.566,49.024,0
2024-01-05 14:00:00,0.509,66.8,77.891,44.404,0
2024-01-05 15:00:00,0.253,55.993,74.463,39.014,1
2024-01-05 16:00:00,0.229,85.717,94.238,57.258,0
2024-01-05 17:00:00,0.292,82.597,79.021,43.979,0
2024-01-05 18:00:00,0.313,71.29,95.821,40.764,0
2024-01-05 19:00:00,0.424,60.104,84.88,63.004,0
2024-01-05 20:00:00,0.704,64.044,78.836,36.966,1
2024-01-05 21:00:00,0.676,69.327,106.109,38.579,1
2024-01-05 22:00:00,0.538,69.681,113.661,40.58,0
2024-01-05 23:00:00,0.225,59.78,82.065,36.495,1
2024-01-06 00:00:00,0.495,85.323,93.103,62.1,0
2024-01-06 01:00:00,0.368,78.131,89.577,63.013,0
2024-01-06 02:00:00,0.68,66.107,133.394,56.096,0
2024-01-06 03:00:00,0.441,57.243,122.797,47.983,1
2024-01-06 04:00:00,0.31,68.384,96.985,54.421,0
2024-01-06 05:00:00,0.722,85.398,88.13,62.466,0
2024-01-06 06:00:00,0.436,65.085,89.419,65.672,0
2024-01-06 07:00:00,0.884,67.112,96.652,60.524,0
2024-01-06 08:00:00,0.248,74.94,122.43,42.27,1
2024-01-06 09:00:00,0.324,57.465,98.55,39.185,1
2024-01-06 10:00:00,0.304,81.412,135.043,43.939,1
2024-01-06 11:00:00,0.808,56.545,71.741,57.409,0
2024-01-06 12:00:00,0.253,65.178,92.399,48.291,0
2024-01-06 13:00:00,0.818,78.698,114.35,47.565,0
2024-01-06 14:00:00,0.584,58.407,71.081,38.88,1
2024-01-06 15:00:00,0.877,71.543,83.75,45.497,0
2024-01-06 16:00:00,0.56,72.328,114.14,49.341,0
2024-01-06 17:00:00,0.262,66.282,103.991,40.318,0
2024-01-06 18:00:00,0.42,67.761,73.054,44.749,0
2024-01-06 19:00:00,0.567,65.418,77.448,63.466,0
2024-01-06 20:00:00,0.853,55.835,73.933,54.122,0
2024-01-06 21:00:00,0.268,77.182,131.755,53.83,1
2024-01-06 22:00:00,0.299,84.082,81.302,38.363,1
2024-01-06 23:00:00,0.384,79.672,78.042,53.19,0
2024-01-07 00:00:00,0.487,81.232,76.185,48.043,0
2024-01-07 01:00:00,0.87,58.653,75.66,56.81,0
2024-01-07 02:00:00,0.305,58.08,114.248,61.422,0
2024-01-07 03:00:00,0.686,67.609,106.561,38.306,1
2024-01-07 04:00:00,0.872,63.873,90.764,52.117,0
2024-01-07 05:00:00,0.696,82.346,87.073,37.164,1
2024-01-07 06:00:00,0.251,75.267,112.92,63.466,0
2024-01-07 07:00:00,0.315,83.95,92.041,44.326,0
2024-01-07 08:00:00,0.611,71.189,123.373,38.926,1
2024-01-07 09:00:00,0.47,79.841,71.328,51.639,0
2024-01-07 10:00:00,0.806,55.576,100.636,55.206,0
2024-01-07 11:00:00,0.533,72.685,99.332,62.599,0
2024-01-07 12:00:00,0.618,78.623,101.999,62.55,0
2024-01-07 13:00:00,0.504,75.553,123.572,41.355,1
2024-01-07 14:00:00,0.264,56.165,97.752,55.829,0
2024-01-07 15:00:00,0.797,63.709,104.421,59.107,0
2024-01-07 16:00:00,0.852,76.077,104.028,52.327,0
2024-01-07 17:00:00,0.189,67.633,128.078,37.359,1
2024-01-07 18:00:00,0.426,70.201,102.924,40.742,0
2024-01-07 19:00:00,0.852,72.647,123.447,40.565,1
2024-01-07 20:00:00,0.881,83.833,95.475,37.915,1
2024-01-07 21:00:00,0.463,74.85,116.917,40.493,0
2024-01-07 22:00:00,0.295,82.799,124.419,35.98,1
2024-01-07 23:00:00,0.323,78.936,137.539,53.164,1
2024-01-08 00:00:00,0.411,67.826,76.588,54.28,0
2024-01-08 01:00:00,0.725,75.68,128.996,57.642,0
2024-01-08 02:00:00,0.499,57.586,90.706,50.335,0
2024-01-08 03:00:00,0.52,83.753,118.261,61.249,0
2024-01-08 04:00:00,0.789,75.006,138.592,56.409,0
2024-01-08 05:00:00,0.879,63.325,121.326,64.112,0
2024-01-08 06:00:00,0.485,56.054,126.972,58.76,1
2024-01-08 07:00:00,0.371,73.508,70.336,58.769,0
2024-01-08 08:00:00,0.58,82.313,83.411,42.377,0
2024-01-08 09:00:00,0.636,76.551,88.058,56.754,0
2024-01-08 10:00:00,0.49,66.547,118.534,41.173,1
2024-01-08 11:00:00,0.391,55.542,70.313,47.353,0
2024-01-08 12:00:00,0.456,83.898,118.114,58.628,0
2024-01-08 13:00:00,0.483,62.187,134.365,36.953,1
2024-01-08 14:00:00,0.214,82.13,124.246,51.665,1
2024-01-08 15:00:00,0.192,82.747,106.881,42.871,0
2024-01-08 16:00:00,0.417,55.694,112.06,39.265,1
2024-01-08 17:00:00,0.671,71.966,93.027,49.425,0
2024-01-08 18:00:00,0.701,62.108,78.523,42.137,0
2024-01-08 19:00:00,0.601,66.403,78.701,43.489,0
2024-01-08 20:00:00,0.527,69.558,120.786,41.043,1
2024-01-08 21:00:00,0.247,60.035,121.803,61.357,1
2024-01-08 22:00:00,0.682,81.25,91.611,61.601,0
2024-01-08 23:00:00,0.497,83.592,101.347,40.324,0
2024-01-09 00:00:00,0.449,85.205,116.18,43.535,0
2024-01-09 01:00:00,0.794,57.372,84.767,65.211,0
2024-01-09 02:00:00,0.787,62.206,86.139,65.393,0
2024-01-09 03:00:00,0.876,68.644,129.196,49.7,0
2024-01-09 04:00:00,0.851,56.809,80.779,65.785,0
2024-01-09 05:00:00,0.701,65.222,75.361,57.964,0
2024-01-09 06:00:00,0.685,60.628,106.128,59.529,0
2024-01-09 07:00:00,0.463,78.272,131.292,62.046,1
2024-01-09 08:00:00,0.267,63.187,114.159,64.116,0
2024-01-09 09:00:00,0.817,82.603,73.81,59.458,0
2024-01-09 10:00:00,0.696,68.121,133.467,50.316,0
2024-01-09 11:00:00,0.508,61.651,118.659,50.281,1
2024-01-09 12:00:00,0.863,82.97,91.949,53.636,0
2024-01-09 13:00:00,0.625,59.376,78.165,52.652,0
2024-01-09 14:00:00,0.203,66.531,113.907,63.566,0
2024-01-09 15:00:00,0.765,74.956,126.302,45.707,1
2024-01-09 16:00:00,0.197,60.266,137.38,49.787,1
2024-01-09 17:00:00,0.344,75.079,95.655,39.57,1
2024-01-09 18:00:00,0.366,82.22,76.378,43.083,0
2024-01-09 19:00:00,0.421,72.721,96.576,48.201,0
2024-01-09 20:00:00,0.515,85.566,115.281,49.781,0
2024-01-09 21:00:00,0.349,79.51,91.427,40.622,0
2024-01-09 22:00:00,0.521,80.435,114.709,44.895,0
2024-01-09 23:00:00,0.213,64.323,106.983,63.502,0
2024-01-10 00:00:00,0.203,83.818,127.979,39.263,1
2024-01-10 01:00:00,0.867,74.819,121.949,43.908,1
2024-01-10 02:00:00,0.537,80.874,75.99,46.274,0
2024-01-10 03:00:00,0.405,58.044,75.806,43.105,0
2024-01-10 04:00:00,0.866,81.683,138.166,36.283,1
2024-01-10 05:00:00,0.341,62.129,79.677,36.132,1
2024-01-10 06:00:00,0.462,56.227,100.967,59.722,0
2024-01-10 07:00:00,0.84,61.555,112.882,53.067,0
2024-01-10 08:00:00,0.845,57.561,124.585,41.27,1
2024-01-10 09:00:00,0.369,79.763,94.033,40.844,0
2024-01-10 10:00:00,0.459,66.661,137.691,47.933,1
2024-01-10 11:00:00,0.555,79.974,135.275,51.438,0
2024-01-10 12:00:00,0.397,64.431,87.383,43.227,0
2024-01-10 13:00:00,0.676,76.815,139.219,61.766,0
2024-01-10 14:00:00,0.532,80.57,138.372,64.078,0
2024-01-10 15:00:00,0.718,80.507,121.987,36.584,1
2024-01-10 16:00:00,0.364,72.514,95.134,58.519,0
2024-01-10 17:00:00,0.536,70.171,133.552,56.453,0
2024-01-10 18:00:00,0.762,74.806,129.92,65.333,0
2024-01-10 19:00:00,0.874,57.944,76.624,65.18,0
2024-01-10 20:00:00,0.785,60.779,76.37,35.639,1
2024-01-10 21:00:00,0.849,82.738,82.225,46.651,0
2024-01-10 22:00:00,0.533,73.159,86.816,62.265,0
2024-01-10 23:00:00,0.283,83.933,91.363,58.341,0
2024-01-11 00:00:00,0.21,62.398,85.111,63.645,0
2024-01-11 01:00:00,0.263,78.129,101.225,47.899,0
2024-01-11 02:00:00,0.52,74.628,95.114,64.026,0
2024-01-11 03:00:00,0.3,59.439,85.818,35.696,1
2024-01-11 04:00:00,0.748,68.649,107.851,47.972,0
2024-01-11 05:00:00,0.521,68.594,118.363,37.818,1
2024-01-11 06:00:00,0.842,80.811,108.063,41.271,0
2024-01-11 07:00:00,0.295,75.256,89.569,47.769,0
2024-01-11 08:00:00,0.818,76.06,75.351,38.207,1
2024-01-11 09:00:00,0.406,71.215,109.904,61.237,0
2024-01-11 10:00:00,0.313,64.076,103.362,51.77,0
2024-01-11 11:00:00,0.748,58.775,111.503,41.619,0
2024-01-11 12:00:00,0.834,67.584,78.5,37.738,1
2024-01-11 13:00:00,0.347,81.406,85.228,44.794,0
2024-01-11 14:00:00,0.86,68.635,96.372,43.836,0
2024-01-11 15:00:00,0.639,66.611,83.517,52.187,0
2024-01-11 16:00:00,0.699,82.198,111.111,57.628,0
2024-01-11 17:00:00,0.713,80.764,89.341,63.399,0
2024-01-11 18:00:00,0.196,77.837,108.747,40.663,0
2024-01-11 19:00:00,0.419,70.211,97.893,50.118,0
2024-01-11 20:00:00,0.502,59.899,130.452,50.883,1
2024-01-11 21:00:00,0.224,74.881,135.568,43.763,1
2024-01-11 22:00:00,0.618,79.997,90.6,56.465,0
2024-01-11 23:00:00,0.45,68.285,70.239,39.396,1
2024-01-12 00:00:00,0.839,83.448,106.083,53.243,0
2024-01-12 01:00:00,0.472,66.177,86.145,55.905,0
2024-01-12 02:00:00,0.672,65.37,115.665,43.214,0
2024-01-12 03:00:00,0.449,68.304,126.84,38.155,1
2024-01-12 04:00:00,0.863,65.754,74.614,61.499,0
2024-01-12 05:00:00,0.619,59.737,129.413,61.627,0
2024-01-12 06:00:00,0.596,58.229,108.937,37.307,1
2024-01-12 07:00:00,0.882,69.768,94.763,56.361,0
2024-01-12 08:00:00,0.825,73.741,110.234,54.625,0
2024-01-12 09:00:00,0.851,76.805,105.079,62.384,0
2024-01-12 10:00:00,0.655,62.315,112.364,49.722,0
2024-01-12 11:00:00,0.3,71.334,117.24,63.699,0
2024-01-12 12:00:00,0.568,75.876,96.609,39.327,1
2024-01-12 13:00:00,0.644,66.732,133.859,48.584,0
2024-01-12 14:00:00,0.319,62.686,111.951,41.142,0
2024-01-12 15:00:00,0.595,75.996,98.349,35.602,1
2024-01-12 16:00:00,0.342,68.322,91.33,60.18,0
2024-01-12 17:00:00,0.44,61.954,130.435,53.862,1
2024-01-12 18:00:00,0.845,79.208,123.843,65.45,0
2024-01-12 19:00:00,0.691,56.453,123.426,50.6,0
2024-01-12 20:00:00,0.479,80.834,86.98,59.926,0
2024-01-12 21:00:00,0.424,59.55,119.718,43.599,1
2024-01-12 22:00:00,0.542,77.171,83.96,39.124,1
2024-01-12 23:00:00,0.766,69.5,113.215,44.36,0
2024-01-13 00:00:00,0.385,70.262,94.164,42.008,0
2024-01-13 01:00:00,0.352,79.262,125.539,66.004,1
2024-01-13 02:00:00,0.862,70.0,97.543,37.493,1
2024-01-13 03:00:00,0.878,73.943,83.133,56.325,0
2024-01-13 04:00:00,0.493,56.73,81.574,57.089,0
2024-01-13 05:00:00,0.455,80.328,78.473,45.381,0
2024-01-13 06:00:00,0.796,80.3,94.355,65.464,0
2024-01-13 07:00:00,0.303,80.695,86.98,37.291,1
2024-01-13 08:00:00,0.22,69.375,89.381,58.078,0
2024-01-13 09:00:00,0.438,55.799,128.199,53.137,1
2024-01-13 10:00:00,0.611,61.461,101.383,62.043,0
2024-01-13 11:00:00,0.351,73.16,109.669,55.127,0
2024-01-13 12:00:00,0.335,66.773,71.822,36.772,1
2024-01-13 13:00:00,0.588,55.944,89.746,58.81,0
2024-01-13 14:00:00,0.377,76.231,130.916,52.72,1
2024-01-13 15:00:00,0.508,77.797,73.605,47.826,0
2024-01-13 16:00:00,0.642,73.788,114.707,56.147,0
2024-01-13 17:00:00,0.724,56.047,101.99,61.242,0
2024-01-13 18:00:00,0.769,63.837,130.863,59.116,0
2024-01-13 19:00:00,0.51,58.849,123.691,59.545,1
2024-01-13 20:00:00,0.379,83.664,80.964,49.957,0
2024-01-13 21:00:00,0.652,64.52,130.698,41.573,1
2024-01-13 22:00:00,0.81,55.786,104.161,46.783,0
2024-01-13 23:00:00,0.356,81.309,103.746,52.532,0
2024-01-14 00:00:00,0.603,64.033,88.226,47.179,0
2024-01-14 01:00:00,0.715,81.262,107.777,61.272,0
2024-01-14 02:00:00,0.538,79.448,116.128,40.215,0
2024-01-14 03:00:00,0.496,57.999,96.186,56.434,0
2024-01-14 04:00:00,0.702,79.921,74.029,62.428,0
2024-01-14 05:00:00,0.627,74.584,99.312,46.741,0
2024-01-14 06:00:00,0.74,63.501,118.807,65.068,0
2024-01-14 07:00:00,0.464,56.871,80.608,43.75,0
2024-01-14 08:00:00,0.871,79.057,107.208,60.833,0
2024-01-14 09:00:00,0.656,68.083,111.672,42.063,0
2024-01-14 10:00:00,0.289,60.534,108.824,51.399,0
2024-01-14 11:00:00,0.425,65.884,99.421,44.235,0
2024-01-14 12:00:00,0.552,60.434,104.725,38.412,1
2024-01-14 13:00:00,0.65,58.374,95.814,55.655,0
2024-01-14 14:00:00,0.821,79.749,101.413,37.832,1
2024-01-14 15:00:00,0.39,72.188,101.271,46.185,0
2024-01-14 16:00:00,0.771,61.718,112.93,37.381,1
2024-01-14 17:00:00,0.682,60.843,88.512,55.187,0
2024-01-14 18:00:00,0.515,85.557,70.029,40.334,0
2024-01-14 19:00:00,0.52,80.982,120.198,39.855,1
2024-01-14 20:00:00,0.787,80.057,92.206,54.425,0
2024-01-14 21:00:00,0.603,72.083,102.589,61.355,0
2024-01-14 22:00:00,0.643,61.746,131.395,51.626,0
2024-01-14 23:00:00,0.538,83.12,97.479,64.552,0
2024-01-15 00:00:00,0.783,58.238,81.112,48.87,0
2024-01-15 01:00:00,0.772,66.219,103.25,46.088,0
2024-01-15 02:00:00,0.615,68.836,138.729,44.498,1
2024-01-15 03:00:00,0.307,85.961,132.769,63.942,1
2024-01-15 04:00:00,0.857,59.902,129.735,42.035,1
2024-01-15 05:00:00,0.473,62.072,92.117,48.093,0
2024-01-15 06:00:00,0.421,74.992,96.991,44.367,0
2024-01-15 07:00:00,0.735,64.541,131.007,63.173,0
2024-01-15 08:00:00,0.742,74.121,88.984,38.546,1
2024-01-15 09:00:00,0.813,59.317,93.645,62.372,0
2024-01-15 10:00:00,0.508,78.762,79.204,35.823,1
2024-01-15 11:00:00,0.467,83.578,124.323,65.132,1
2024-01-15 12:00:00,0.295,77.874,91.545,48.511,0
2024-01-15 13:00:00,0.453,79.868,81.917,47.943,0
2024-01-15 14:00:00,0.74,79.07,119.943,58.45,0
2024-01-15 15:00:00,0.452,65.831,100.041,62.204,0
2024-01-15 16:00:00,0.351,62.555,83.137,57.074,0
2024-01-15 17:00:00,0.221,67.052,130.727,65.691,1
2024-01-15 18:00:00,0.507,60.574,115.404,55.871,0
2024-01-15 19:00:00,0.856,62.907,136.718,60.762,0
2024-01-15 20:00:00,0.342,69.307,100.971,53.635,0
2024-01-15 21:00:00,0.791,61.907,130.144,39.826,1
2024-01-15 22:00:00,0.798,81.495,122.518,40.708,1
2024-01-15 23:00:00,0.471,58.362,81.215,52.532,0
2024-01-16 00:00:00,0.431,70.459,138.055,54.428,1
2024-01-16 01:00:00,0.848,70.795,99.367,50.952,0
2024-01-16 02:00:00,0.76,55.757,110.711,53.822,0
2024-01-16 03:00:00,0.5,78.662,80.143,54.364,0
2024-01-16 04:00:00,0.377,64.531,122.985,43.476,1
2024-01-16 05:00:00,0.374,55.486,75.138,41.12,0
2024-01-16 06:00:00,0.233,69.832,123.555,48.554,1
2024-01-16 07:00:00,0.588,63.214,121.616,61.851,0
2024-01-16 08:00:00,0.319,71.089,114.53,52.45,0
2024-01-16 09:00:00,0.19,57.471,111.484,61.678,0
2024-01-16 10:00:00,0.738,60.92,133.98,54.866,0
2024-01-16 11:00:00,0.593,79.642,124.72,60.654,0
2024-01-16 12:00:00,0.234,83.976,73.619,46.317,0
2024-01-16 13:00:00,0.196,62.437,115.454,47.542,0
2024-01-16 14:00:00,0.812,63.459,101.836,52.573,0
2024-01-16 15:00:00,0.833,56.542,71.66,53.609,0
2024-01-16 16:00:00,0.247,76.288,123.608,51.507,1
2024-01-16 17:00:00,0.181,56.18,72.533,56.92,0
2024-01-16 18:00:00,0.313,68.621,75.58,62.532,0
2024-01-16 19:00:00,0.538,66.194,107.357,52.153,0
2024-01-16 20:00:00,0.421,72.253,136.464,40.003,1
2024-01-16 21:00:00,0.366,79.557,110.421,46.128,0
2024-01-16 22:00:00,0.848,58.892,95.127,62.829,0
2024-01-16 23:00:00,0.725,59.345,78.678,65.345,0
2024-01-17 00:00:00,0.643,55.591,120.458,51.73,0
2024-01-17 01:00:00,0.826,72.743,136.815,49.217,0
2024-01-17 02:00:00,0.859,56.403,114.048,36.212,1
2024-01-17 03:00:00,0.791,70.467,103.977,42.147,0
2024-01-17 04:00:00,0.296,79.466,72.053,65.354,0
2024-01-17 05:00:00,0.675,77.257,134.892,58.849,0
2024-01-17 06:00:00,0.344,57.295,127.753,42.452,1
2024-01-17 07:00:00,0.321,81.771,106.61,37.383,1
2024-01-17 08:00:00,0.618,68.168,108.209,43.094,0
2024-01-17 09:00:00,0.673,60.162,124.31,62.073,0
2024-01-17 10:00:00,0.458,79.052,104.266,60.138,0
2024-01-17 11:00:00,0.794,58.506,107.561,42.57,0
2024-01-17 12:00:00,0.287,60.617,127.098,65.573,1
2024-01-17 13:00:00,0.712,70.196,125.297,54.867,0
2024-01-17 14:00:00,0.817,71.27,119.539,35.548,1
2024-01-17 15:00:00,0.41,73.448,91.355,44.835,0
2024-01-17 16:00:00,0.417,82.456,105.786,50.953,0
2024-01-17 17:00:00,0.371,72.626,133.181,62.09,1
2024-01-17 18:00:00,0.338,62.337,107.777,62.856,0
2024-01-17 19:00:00,0.742,77.858,104.628,50.817,0
2024-01-17 20:00:00,0.553,60.601,80.848,36.144,1
2024-01-17 21:00:00,0.852,55.871,77.35,48.557,0
2024-01-17 22:00:00,0.566,66.598,81.235,56.816,0
2024-01-17 23:00:00,0.437,84.498,120.821,40.738,1
2024-01-18 00:00:00,0.749,62.697,92.835,43.686,0
2024-01-18 01:00:00,0.656,85.594,114.947,56.089,0
2024-01-18 02:00:00,0.296,69.343,86.566,40.15,0
2024-01-18 03:00:00,0.648,73.971,104.313,56.211,0
2024-01-18 04:00:00,0.567,58.848,82.265,40.557,0
2024-01-18 05:00:00,0.881,84.271,92.015,38.331,1
2024-01-18 06:00:00,0.224,58.926,106.839,57.168,0
2024-01-18 07:00:00,0.213,61.541,131.303,57.044,1
2024-01-18 08:00:00,0.505,78.624,85.406,45.32,0
2024-01-18 09:00:00,0.504,82.703,90.443,65.123,0
2024-01-18 10:00:00,0.312,82.553,86.735,41.359,0
2024-01-18 11:00:00,0.767,72.793,138.731,53.579,0
2024-01-18 12:00:00,0.863,60.869,128.434,41.374,1
2024-01-18 13:00:00,0.876,67.006,114.491,66.07,0
2024-01-18 14:00:00,0.427,75.802,120.567,65.34,1
2024-01-18 15:00:00,0.521,69.433,88.727,54.504,0
2024-01-18 16:00:00,0.311,77.315,86.771,53.792,0
2024-01-18 17:00:00,0.597,80.162,88.603,57.152,0
2024-01-18 18:00:00,0.881,77.426,137.12,36.087,1
2024-01-18 19:00:00,0.556,59.666,129.549,35.62,1
2024-01-18 20:00:00,0.875,69.505,83.401,37.234,1
2024-01-18 21:00:00,0.657,83.811,97.874,51.686,0
2024-01-18 22:00:00,0.77,61.164,95.867,58.763,0
2024-01-18 23:00:00,0.664,67.514,127.614,48.179,0
2024-01-19 00:00:00,0.726,64.115,121.328,50.448,0
2024-01-19 01:00:00,0.78,60.496,97.448,43.11,0
2024-01-19 02:00:00,0.86,68.434,83.767,58.956,0
2024-01-19 03:00:00,0.253,57.673,84.384,37.286,1
2024-01-19 04:00:00,0.858,74.396,74.898,40.549,0
2024-01-19 05:00:00,0.885,55.84,118.767,42.065,1
2024-01-19 06:00:00,0.655,67.513,104.268,62.069,0
2024-01-19 07:00:00,0.417,59.05,130.415,53.894,1
2024-01-19 08:00:00,0.652,84.607,121.096,51.033,0
2024-01-19 09:00:00,0.433,68.729,128.294,42.585,1
2024-01-19 10:00:00,0.768,55.485,135.676,43.379,1
2024-01-19 11:00:00,0.353,83.045,83.213,49.374,0
2024-01-19 12:00:00,0.676,79.837,86.403,56.276,0
2024-01-19 13:00:00,0.51,58.551,100.491,66.07,0
2024-01-19 14:00:00,0.604,73.922,84.668,59.838,0
2024-01-19 15:00:00,0.872,60.355,90.485,38.785,1
2024-01-19 16:00:00,0.473,85.037,128.208,39.53,1
