timestamp,vibration_level,temperature_C,pressure_PSI,flow_rate_m3h,failure
2024-01-02 12:00:00,0.6,85.591,131.51,62.492,1
2024-01-02 13:00:00,0.592,68.347,93.261,43.703,0
2024-01-02 14:00:00,0.695,74.915,126.92,51.461,1
2024-01-02 15:00:00,0.873,70.862,116.95,44.631,1
2024-01-02 16:00:00,0.19,83.775,111.601,56.791,0
2024-01-02 17:00:00,0.234,57.458,92.807,45.427,0
2024-01-02 18:00:00,0.504,84.684,90.349,61.299,1
2024-01-02 19:00:00,0.325,59.664,105.7,57.317,0
2024-01-02 20:00:00,0.215,71.333,102.831,59.185,0
2024-01-02 21:00:00,0.519,73.232,81.797,47.151,0
2024-01-02 22:00:00,0.721,66.232,96.83,52.666,0
2024-01-02 23:00:00,0.686,56.312,128.441,64.22,1
2024-01-03 00:00:00,0.611,64.88,118.836,46.601,0
2024-01-03 01:00:00,0.204,56.164,86.064,44.419,0
2024-01-03 02:00:00,0.534,72.564,130.038,41.588,1
2024-01-03 03:00:00,0.773,56.631,101.616,57.494,0
2024-01-03 04:00:00,0.689,74.926,130.98,38.704,1
2024-01-03 05:00:00,0.716,66.53,137.336,46.223,1
2024-01-03 06:00:00,0.756,72.669,106.792,43.765,0
2024-01-03 07:00:00,0.481,71.771,91.471,64.046,0
2024-01-03 08:00:00,0.295,83.565,121.984,53.034,1
2024-01-03 09:00:00,0.852,57.013,106.153,36.782,1
2024-01-03 10:00:00,0.733,78.278,118.512,51.702,0
2024-01-03 11:00:00,0.703,67.557,116.355,48.669,0
2024-01-03 12:00:00,0.783,67.26,102.223,52.329,0
2024-01-03 13:00:00,0.257,82.71,113.195,51.176,0
2024-01-03 14:00:00,0.262,80.55,111.815,63.897,0
2024-01-03 15:00:00,0.666,64.709,91.565,66.003,0
2024-01-03 16:00:00,0.371,59.78,106.376,60.181,0
2024-01-03 17:00:00,0.705,73.275,90.845,65.067,0
2024-01-03 18:00:00,0.267,62.273,135.637,38.369,1
2024-01-03 19:00:00,0.779,77.004,72.208,54.534,0
2024-01-03 20:00:00,0.51,78.597,88.302,50.301,0
2024-01-03 21:00:00,0.716,82.78,108.762,44.468,0
2024-01-03 22:00:00,0.829,59.914,98.168,53.242,1
2024-01-03 23:00:00,0.391,57.849,113.431,39.542,1
2024-01-04 00:00:00,0.294,68.127,110.721,53.263,0
2024-01-04 01:00:00,0.575,78.345,109.898,55.643,0
2024-01-04 02:00:00,0.421,63.787,130.09,45.487,1
2024-01-04 03:00:00,0.497,64.872,98.228,60.875,0
2024-01-04 04:00:00,0.397,59.786,86.337,36.373,1
2024-01-04 05:00:00,0.728,67.362,116.116,41.168,0
2024-01-04 06:00:00,0.681,78.151,132.681,51.11,1
2024-01-04 07:00:00,0.663,69.608,129.788,61.526,1
2024-01-04 08:00:00,0.21,76.84,81.092,37.44,1
2024-01-04 09:00:00,0.83,73.81,71.293,58.373,1
2024-01-04 10:00:00,0.258,75.038,106.445,57.976,0
2024-01-04 11:00:00,0.388,80.63,130.024,36.932,1
2024-01-04 12:00:00,0.284,72.365,125.672,49.497,1
2024-01-04 13:00:00,0.68,80.631,76.844,57.077,0
2024-01-04 14:00:00,0.422,76.651,108.637,44.96,0
2024-01-04 15:00:00,0.449,74.981,138.042,40.56,1
2024-01-04 16:00:00,0.755,69.046,101.446,36.188,1
2024-01-04 17:00:00,0.445,65.092,84.279,51.408,0
2024-01-04 18:00:00,0.593,55.585,87.558,35.622,1
2024-01-04 19:00:00,0.246,81.041,134.097,61.758,1
2024-01-04 20:00:00,0.758,59.127,113.062,43.464,0
2024-01-04 21:00:00,0.644,78.215,127.964,42.149,1
2024-01-04 22:00:00,0.276,61.034,133.194,47.981,1
2024-01-04 23:00:00,0.658,67.918,78.497,54.364,0
2024-01-05 00:00:00,0.395,67.007,103.054,45.626,0
2024-01-05 01:00:00,0.74,81.993,119.732,36.02,1
2024-01-05 02:00:00,0.68,55.793,111.722,37.693,1
2024-01-05 03:00:00,0.756,74.568,94.643,49.125,0
2024-01-05 04:00:00,0.297,76.191,97.557,45.374,0
2024-01-05 05:00:00,0.643,72.986,95.628,35.638,1
2024-01-05 06:00:00,0.687,61.684,115.183,40.296,0
2024-01-05 07:00:00,0.413,73.018,86.525,57.106,0
2024-01-05 08:00:00,0.83,55.538,111.012,52.297,1
2024-01-05 09:00:00,0.433,66.844,81.071,52.388,0
2024-01-05 10:00:00,0.834,80.481,80.493,48.479,1
2024-01-05 11:00:00,0.565,57.847,84.765,61.549,0
2024-01-05 12:00:00,0.368,64.83,130.782,41.961,1
2024-01-05 13:00:00,0.566,79.096,69.944,63.904,0
2024-01-05 14:00:00,0.355,77.607,71.752,58.658,0
2024-01-05 15:00:00,0.708,78.737,114.243,44.901,0
2024-01-05 16:00:00,0.285,62.632,83.231,53.208,0
2024-01-05 17:00:00,0.201,81.886,100.837,53.951,0
2024-01-05 18:00:00,0.698,68.598,128.721,59.103,1
2024-01-05 19:00:00,0.69,65.516,111.872,52.95,0
2024-01-05 20:00:00,0.419,82.155,86.837,43.039,0
2024-01-05 21:00:00,0.482,85.39,78.267,44.02,0
2024-01-05 22:00:00,0.409,57.713,103.292,61.144,0
2024-01-05 23:00:00,0.819,83.758,134.959,49.788,1
2024-01-06 00:00:00,0.828,70.238,84.676,60.89,1
2024-01-06 01:00:00,0.316,76.926,100.797,58.232,0
2024-01-06 02:00:00,0.812,69.784,104.305,48.362,1
2024-01-06 03:00:00,0.781,61.342,105.758,55.444,0
2024-01-06 04:00:00,0.402,84.388,128.762,59.871,1
2024-01-06 05:00:00,0.608,73.831,119.957,48.634,0
2024-01-06 06:00:00,0.28,82.967,116.253,62.048,0
2024-01-06 07:00:00,0.608,56.993,129.794,50.706,1
2024-01-06 08:00:00,0.764,85.613,135.925,59.892,1
2024-01-06 09:00:00,0.571,79.41,120.674,37.954,1
2024-01-06 10:00:00,0.245,83.98,82.268,65.394,0
2024-01-06 11:00:00,0.524,77.149,118.546,55.917,0
2024-01-06 12:00:00,0.346,57.539,95.72,65.416,0
2024-01-06 13:00:00,0.285,82.778,129.217,46.561,1
2024-01-06 14:00:00,0.496,84.098,95.303,62.41,0
2024-01-06 15:00:00,0.36,63.978,113.606,48.737,0
2024-01-06 16:00:00,0.271,65.169,108.621,42.118,0
2024-01-06 17:00:00,0.757,80.595,74.551,60.534,0
2024-01-06 18:00:00,0.187,60.967,124.128,42.659,1
2024-01-06 19:00:00,0.41,64.123,111.12,37.899,1
2024-01-06 20:00:00,0.305,84.847,138.038,49.517,1
2024-01-06 21:00:00,0.191,70.8,94.319,42.714,0
2024-01-06 22:00:00,0.498,59.321,121.245,35.576,1
2024-01-06 23:00:00,0.366,57.491,78.424,36.985,1
2024-01-07 00:00:00,0.779,82.604,82.673,42.576,0
2024-01-07 01:00:00,0.223,58.852,81.937,48.576,0
2024-01-07 02:00:00,0.332,60.319,96.121,41.069,0
2024-01-07 03:00:00,0.865,83.106,93.875,64.002,1
2024-01-07 04:00:00,0.732,85.815,82.237,40.838,0
2024-01-07 05:00:00,0.619,79.805,111.875,59.821,0
2024-01-07 06:00:00,0.759,81.953,88.58,49.3,0
2024-01-07 07:00:00,0.82,71.723,112.978,42.463,1
2024-01-07 08:00:00,0.767,70.086,118.356,58.493,0
2024-01-07 09:00:00,0.756,68.863,136.268,45.869,1
2024-01-07 10:00:00,0.352,60.364,135.4,56.707,1
2024-01-07 11:00:00,0.872,60.953,91.282,65.878,1
2024-01-07 12:00:00,0.699,66.566,103.994,48.535,0
2024-01-07 13:00:00,0.882,80.193,80.885,40.753,1
2024-01-07 14:00:00,0.377,58.464,109.047,36.276,1
2024-01-07 15:00:00,0.753,78.082,84.031,42.415,0
2024-01-07 16:00:00,0.549,57.598,72.713,50.846,0
2024-01-07 17:00:00,0.687,74.486,124.694,51.083,1
2024-01-07 18:00:00,0.322,56.131,74.451,66.088,0
2024-01-07 19:00:00,0.751,77.36,85.541,53.95,0
2024-01-07 20:00:00,0.461,72.604,114.137,61.976,0
2024-01-07 21:00:00,0.313,57.249,78.044,49.294,0
2024-01-07 22:00:00,0.639,70.514,123.939,44.715,1
2024-01-07 23:00:00,0.461,67.446,87.569,44.103,0
2024-01-08 00:00:00,0.228,55.548,96.798,40.118,0
2024-01-08 01:00:00,0.862,72.884,87.185,49.783,1
2024-01-08 02:00:00,0.529,58.32,84.701,54.425,0
2024-01-08 03:00:00,0.8,73.584,75.897,57.659,1
2024-01-08 04:00:00,0.822,84.698,94.288,42.629,1
2024-01-08 05:00:00,0.854,72.469,108.839,59.87,1
2024-01-08 06:00:00,0.333,67.635,118.866,48.219,0
2024-01-08 07:00:00,0.56,67.957,129.566,43.671,1
2024-01-08 08:00:00,0.533,84.184,103.197,47.387,0
2024-01-08 09:00:00,0.364,70.018,82.444,51.332,0
2024-01-08 10:00:00,0.439,56.516,126.265,50.928,1
2024-01-08 11:00:00,0.841,77.328,76.721,41.248,1
2024-01-08 12:00:00,0.682,65.916,111.038,50.709,0
2024-01-08 13:00:00,0.731,78.901,120.363,56.056,1
2024-01-08 14:00:00,0.2,58.372,130.785,57.875,1
2024-01-08 15:00:00,0.407,68.052,89.617,64.337,0
2024-01-08 16:00:00,0.244,68.917,73.443,61.76,0
2024-01-08 17:00:00,0.281,65.728,134.969,59.146,1
2024-01-08 18:00:00,0.596,58.538,92.256,65.872,0
2024-01-08 19:00:00,0.7,78.508,127.748,62.401,1
2024-01-08 20:00:00,0.591,72.182,112.866,41.72,0
2024-01-08 21:00:00,0.783,63.447,77.672,43.039,0
2024-01-08 22:00:00,0.247,60.349,95.464,63.953,0
2024-01-08 23:00:00,0.407,79.7,97.785,36.934,1
2024-01-09 00:00:00,0.655,68.458,71.89,54.554,0
2024-01-09 01:00:00,0.681,64.201,71.062,44.729,0
2024-01-09 02:00:00,0.857,69.656,127.34,56.241,1
2024-01-09 03:00:00,0.315,79.558,89.699,50.132,0
2024-01-09 04:00:00,0.61,85.429,110.816,56.137,1
2024-01-09 05:00:00,0.276,70.327,119.416,56.983,0
2024-01-09 06:00:00,0.663,70.373,88.253,58.925,0
2024-01-09 07:00:00,0.228,81.458,132.839,45.154,1
2024-01-09 08:00:00,0.179,73.846,119.283,37.359,1
2024-01-09 09:00:00,0.602,67.173,108.946,45.946,0
2024-01-09 10:00:00,0.327,79.993,100.658,62.266,0
2024-01-09 11:00:00,0.499,75.773,138.162,65.03,1
2024-01-09 12:00:00,0.371,75.225,108.962,41.951,0
2024-01-09 13:00:00,0.559,58.982,101.476,44.976,0
2024-01-09 14:00:00,0.382,65.64,120.25,60.409,1
2024-01-09 15:00:00,0.464,70.182,126.288,47.946,1
2024-01-09 16:00:00,0.373,65.673,119.323,61.84,0
2024-01-09 17:00:00,0.557,85.14,91.29,40.074,1
2024-01-09 18:00:00,0.229,58.937,131.148,38.285,1
2024-01-09 19:00:00,0.837,69.122,114.367,51.524,1
2024-01-09 20:00:00,0.652,75.903,138.34,57.403,1
2024-01-09 21:00:00,0.21,76.027,84.087,55.936,0
2024-01-09 22:00:00,0.37,83.214,102.38,58.796,0
2024-01-09 23:00:00,0.83,58.139,71.423,65.832,1
2024-01-10 00:00:00,0.299,83.024,71.135,37.782,1
2024-01-10 01:00:00,0.661,55.544,139.052,62.598,1
2024-01-10 02:00:00,0.394,63.691,95.331,38.727,1
2024-01-10 03:00:00,0.66,64.689,92.757,52.241,0
2024-01-10 04:00:00,0.766,64.172,129.699,64.005,1
2024-01-10 05:00:00,0.336,57.292,122.095,48.675,1
2024-01-10 06:00:00,0.178,57.056,95.065,47.393,0
2024-01-10 07:00:00,0.423,68.081,131.629,42.94,1
2024-01-10 08:00:00,0.628,81.719,85.284,60.51,0
2024-01-10 09:00:00,0.706,61.06,115.54,42.553,0
2024-01-10 10:00:00,0.778,77.068,71.222,35.913,1
2024-01-10 11:00:00,0.501,60.351,83.162,59.941,0
2024-01-10 12:00:00,0.261,83.592,83.289,36.631,1
2024-01-10 13:00:00,0.224,55.975,88.442,38.814,1
2024-01-10 14:00:00,0.379,70.631,79.583,54.862,0
2024-01-10 15:00:00,0.615,64.988,81.936,58.208,0
2024-01-10 16:00:00,0.352,67.194,131.337,61.349,1
2024-01-10 17:00:00,0.348,82.862,101.388,46.628,0
2024-01-10 18:00:00,0.27,83.795,73.286,54.219,0
2024-01-10 19:00:00,0.381,56.711,110.082,42.372,0
2024-01-10 20:00:00,0.193,74.626,87.994,57.773,0
2024-01-10 21:00:00,0.178,65.931,72.078,41.59,0
2024-01-10 22:00:00,0.644,66.496,118.945,57.994,0
2024-01-10 23:00:00,0.815,56.478,101.626,51.934,1
2024-01-11 00:00:00,0.564,72.373,99.489,49.672,0
2024-01-11 01:00:00,0.728,57.176,112.965,63.974,0
2024-01-11 02:00:00,0.374,59.212,115.137,60.469,0
2024-01-11 03:00:00,0.234,68.036,76.79,56.87,0
2024-01-11 04:00:00,0.483,70.098,127.796,58.103,1
2024-01-11 05:00:00,0.606,56.364,128.587,59.724,1
2024-01-11 06:00:00,0.77,60.22,121.988,57.81,1
2024-01-11 07:00:00,0.223,57.524,138.989,46.725,1
2024-01-11 08:00:00,0.464,67.129,89.594,40.681,0
2024-01-11 09:00:00,0.73,65.863,91.197,60.81,0
2024-01-11 10:00:00,0.2,83.084,106.128,38.51,1
2024-01-11 11:00:00,0.772,77.601,111.595,51.584,0
2024-01-11 12:00:00,0.641,73.385,125.654,48.475,1
2024-01-11 13:00:00,0.271,68.165,111.395,40.782,0
2024-01-11 14:00:00,0.582,81.675,114.98,44.033,0
2024-01-11 15:00:00,0.295,62.792,137.088,35.547,1
2024-01-11 16:00:00,0.867,60.068,98.394,49.122,1
2024-01-11 17:00:00,0.578,70.819,91.864,48.101,0
2024-01-11 18:00:00,0.442,67.756,75.312,48.589,0
2024-01-11 19:00:00,0.581,61.334,135.932,57.607,1
2024-01-11 20:00:00,0.321,62.693,127.429,41.606,1
2024-01-11 21:00:00,0.785,69.062,127.415,42.168,1
2024-01-11 22:00:00,0.714,74.709,88.15,40.56,0
2024-01-11 23:00:00,0.202,80.018,70.383,55.059,0
2024-01-12 00:00:00,0.578,68.948,87.705,63.291,0
2024-01-12 01:00:00,0.786,63.556,77.922,52.452,0
2024-01-12 02:00:00,0.597,55.56,81.64,46.552,0
2024-01-12 03:00:00,0.224,84.085,105.329,39.877,1
2024-01-12 04:00:00,0.542,80.047,97.358,55.242,0
2024-01-12 05:00:00,0.54,74.477,114.111,61.944,0
2024-01-12 06:00:00,0.627,58.306,103.262,60.097,0
2024-01-12 07:00:00,0.529,64.11,111.636,61.483,0
2024-01-12 08:00:00,0.419,78.449,126.712,40.257,1
2024-01-12 09:00:00,0.527,68.11,104.813,44.021,0
2024-01-12 10:00:00,0.363,64.332,130.11,60.285,1
2024-01-12 11:00:00,0.301,66.415,92.419,59.138,0
2024-01-12 12:00:00,0.692,60.036,120.568,57.26,1
2024-01-12 13:00:00,0.486,76.537,135.375,59.303,1
2024-01-12 14:00:00,0.713,73.376,84.805,43.242,0
2024-01-12 15:00:00,0.406,69.285,85.772,58.726,0
2024-01-12 16:00:00,0.252,55.711,81.441,55.597,0
2024-01-12 17:00:00,0.606,72.379,134.075,47.33,1
2024-01-12 18:00:00,0.474,72.537,127.598,40.333,1
2024-01-12 19:00:00,0.311,74.596,136.33,62.861,1
2024-01-12 20:00:00,0.499,67.175,128.245,43.647,1
2024-01-12 21:00:00,0.626,65.032,79.351,57.623,0
2024-01-12 22:00:00,0.861,55.585,104.195,57.646,1
2024-01-12 23:00:00,0.212,84.074,129.446,64.574,1
2024-01-13 00:00:00,0.258,58.573,124.483,57.137,1
2024-01-13 01:00:00,0.48,66.438,128.985,63.514,1
2024-01-13 02:00:00,0.228,72.227,111.979,57.062,0
2024-01-13 03:00:00,0.69,76.164,86.912,41.126,0
2024-01-13 04:00:00,0.773,80.598,81.146,42.101,0
2024-01-13 05:00:00,0.884,72.762,105.52,39.749,1
2024-01-13 06:00:00,0.826,84.721,107.109,64.889,1
2024-01-13 07:00:00,0.372,85.114,112.979,54.581,1
2024-01-13 08:00:00,0.184,61.616,112.285,40.055,0
2024-01-13 09:00:00,0.193,64.557,94.88,44.757,0
2024-01-13 10:00:00,0.473,68.963,90.469,45.211,0
2024-01-13 11:00:00,0.382,65.807,85.855,64.21,0
2024-01-13 12:00:00,0.214,77.452,124.934,44.886,1
2024-01-13 13:00:00,0.506,68.34,79.964,64.029,0
2024-01-13 14:00:00,0.482,72.515,74.029,63.403,0
2024-01-13 15:00:00,0.844,71.622,129.448,53.8,1
2024-01-13 16:00:00,0.579,62.99,129.942,48.675,1
2024-01-13 17:00:00,0.651,79.539,101.551,35.785,1
2024-01-13 18:00:00,0.663,72.863,76.11,37.633,1
2024-01-13 19:00:00,0.653,82.115,118.597,60.363,0
2024-01-13 20:00:00,0.404,60.657,71.489,43.872,0
2024-01-13 21:00:00,0.785,72.799,130.732,46.68,1
2024-01-13 22:00:00,0.834,72.789,103.239,35.589,1
2024-01-13 23:00:00,0.379,66.818,114.916,63.622,0
2024-01-14 00:00:00,0.413,80.459,96.227,39.027,1
2024-01-14 01:00:00,0.572,71.467,79.621,50.492,0
2024-01-14 02:00:00,0.78,66.493,118.896,58.08,0
2024-01-14 03:00:00,0.789,62.477,97.762,65.89,0
2024-01-14 04:00:00,0.341,58.537,127.023,55.578,1
2024-01-14 05:00:00,0.341,60.354,94.847,44.215,0
2024-01-14 06:00:00,0.321,66.484,117.802,39.375,1
2024-01-14 07:00:00,0.347,84.184,120.159,53.11,1
2024-01-14 08:00:00,0.792,83.454,95.448,61.316,1
2024-01-14 09:00:00,0.864,76.741,117.414,59.597,1
2024-01-14 10:00:00,0.283,73.856,76.855,49.145,0
2024-01-14 11:00:00,0.745,85.691,102.948,49.728,0
2024-01-14 12:00:00,0.828,73.008,113.305,53.564,1
2024-01-14 13:00:00,0.388,72.037,127.637,46.818,1
2024-01-14 14:00:00,0.818,77.704,109.018,49.991,1
2024-01-14 15:00:00,0.466,58.65,121.564,63.024,1
2024-01-14 16:00:00,0.419,62.113,93.196,56.865,0
2024-01-14 17:00:00,0.559,58.525,121.46,51.592,1
2024-01-14 18:00:00,0.355,79.579,101.745,41.142,0
2024-01-14 19:00:00,0.61,74.166,84.689,36.541,1
2024-01-14 20:00:00,0.614,65.691,133.918,47.278,1
2024-01-14 21:00:00,0.73,67.019,94.748,42.072,0
2024-01-14 22:00:00,0.616,68.682,119.781,43.211,0
2024-01-14 23:00:00,0.43,76.403,76.515,36.685,1
2024-01-15 00:00:00,0.256,85.963,88.827,60.528,1
2024-01-15 01:00:00,0.665,57.546,122.566,48.816,1
2024-01-15 02:00:00,0.349,72.502,109.257,56.697,0
2024-01-15 03:00:00,0.22,68.792,102.599,55.637,0
2024-01-15 04:00:00,0.275,76.526,107.682,65.799,0
2024-01-15 05:00:00,0.193,71.653,131.408,55.975,1
2024-01-15 06:00:00,0.441,85.783,111.487,55.02,1
2024-01-15 07:00:00,0.564,66.351,108.922,66.098,0
2024-01-15 08:00:00,0.235,62.754,128.455,48.672,1
2024-01-15 09:00:00,0.689,81.955,108.554,47.161,0
2024-01-15 10:00:00,0.229,55.319,106.989,55.523,0
2024-01-15 11:00:00,0.832,67.576,133.842,52.194,1
2024-01-15 12:00:00,0.71,85.492,104.134,52.39,0
2024-01-15 13:00:00,0.776,80.275,91.84,57.573,0
2024-01-15 14:00:00,0.805,60.553,86.17,55.453,1
2024-01-15 15:00:00,0.794,69.732,79.249,36.496,1
2024-01-15 16:00:00,0.615,75.374,135.46,57.493,1
2024-01-15 17:00:00,0.616,59.366,70.4,43.223,0
2024-01-15 18:00:00,0.342,61.482,82.856,53.721,0
2024-01-15 19:00:00,0.708,65.317,109.418,57.727,0
2024-01-15 20:00:00,0.251,59.152,128.813,61.925,1
2024-01-15 21:00:00,0.508,71.903,102.895,36.492,1
2024-01-15 22:00:00,0.4,85.68,83.722,35.828,1
2024-01-15 23:00:00,0.31,69.433,136.598,54.82,1
2024-01-16 00:00:00,0.414,64.351,126.898,55.261,1
2024-01-16 01:00:00,0.578,66.03,131.082,55.711,1
2024-01-16 02:00:00,0.731,62.398,122.234,43.378,1
2024-01-16 03:00:00,0.77,58.123,132.101,56.074,1
2024-01-16 04:00:00,0.19,63.013,121.51,51.541,1
2024-01-16 05:00:00,0.286,56.948,85.068,52.91,0
2024-01-16 06:00:00,0.608,58.124,76.059,37.29,1
2024-01-16 07:00:00,0.736,82.606,124.825,59.234,1
2024-01-16 08:00:00,0.672,57.837,70.301,49.722,0
2024-01-16 09:00:00,0.197,79.394,138.253,38.508,1
2024-01-16 10:00:00,0.551,82.002,117.005,62.946,0
2024-01-16 11:00:00,0.404,62.364,131.338,53.98,1
2024-01-16 12:00:00,0.582,76.419,76.354,44.34,0
2024-01-16 13:00:00,0.294,67.112,81.171,50.579,0
2024-01-16 14:00:00,0.698,78.254,122.667,49.411,1
2024-01-16 15:00:00,0.852,72.956,74.307,64.994,1
2024-01-16 16:00:00,0.497,61.575,129.735,50.548,1
2024-01-16 17:00:00,0.2,55.669,99.608,58.456,0
2024-01-16 18:00:00,0.586,59.944,91.678,40.753,0
2024-01-16 19:00:00,0.674,59.517,113.961,55.846,0
2024-01-16 20:00:00,0.367,65.304,70.313,44.055,0
2024-01-16 21:00:00,0.744,70.889,86.331,42.145,0
2024-01-16 22:00:00,0.407,85.411,79.509,35.902,1
2024-01-16 23:00:00,0.759,77.946,125.799,57.679,1
2024-01-17 00:00:00,0.314,81.001,120.37,51.259,1
2024-01-17 01:00:00,0.556,84.812,76.1,53.512,0
2024-01-17 02:00:00,0.588,69.604,73.53,43.49,0
2024-01-17 03:00:00,0.235,58.32,74.586,46.414,0
2024-01-17 04:00:00,0.405,69.165,121.103,53.508,1
2024-01-17 05:00:00,0.261,65.528,133.486,48.807,1
2024-01-17 06:00:00,0.861,64.049,124.207,44.392,1
2024-01-17 07:00:00,0.54,74.483,71.622,36.836,1
2024-01-17 08:00:00,0.711,66.747,92.406,51.181,0
2024-01-17 09:00:00,0.599,59.683,120.778,57.084,1
2024-01-17 10:00:00,0.234,68.976,71.705,56.186,0
2024-01-17 11:00:00,0.767,66.266,109.696,66.154,0
2024-01-17 12:00:00,0.202,67.046,125.555,40.151,1
2024-01-17 13:00:00,0.693,73.607,126.512,40.592,1
2024-01-17 14:00:00,0.25,66.651,72.635,41.895,0
2024-01-17 15:00:00,0.418,79.784,128.09,55.835,1
2024-01-17 16:00:00,0.549,55.604,75.518,43.906,0
2024-01-17 17:00:00,0.724,83.331,116.802,39.546,1
2024-01-17 18:00:00,0.205,78.314,125.892,46.868,1
2024-01-17 19:00:00,0.318,67.963,75.072,35.817,1
2024-01-17 20:00:00,0.314,79.935,114.459,39.178,1
2024-01-17 21:00:00,0.727,75.754,105.86,64.856,0
2024-01-17 22:00:00,0.322,67.022,79.208,43.294,0
2024-01-17 23:00:00,0.734,76.611,82.954,63.499,0
2024-01-18 00:00:00,0.684,79.748,129.472,44.111,1
2024-01-18 01:00:00,0.561,59.184,129.5,60.568,1
2024-01-18 02:00:00,0.361,80.682,76.059,65.27,0
2024-01-18 03:00:00,0.701,78.208,133.524,52.06,1
2024-01-18 04:00:00,0.728,71.18,127.209,52.563,1
2024-01-18 05:00:00,0.433,66.687,105.39,57.858,0
2024-01-18 06:00:00,0.295,66.762,95.63,51.013,0
2024-01-18 07:00:00,0.549,55.846,73.523,45.335,0
2024-01-18 08:00:00,0.679,80.669,129.005,43.753,1
2024-01-18 09:00:00,0.579,63.147,80.347,56.717,0
2024-01-18 10:00:00,0.331,70.499,85.214,56.922,0
2024-01-18 11:00:00,0.662,74.094,135.059,65.172,1
2024-01-18 12:00:00,0.404,58.019,94.82,65.607,0
2024-01-18 13:00:00,0.36,62.943,113.398,48.076,0
2024-01-18 14:00:00,0.76,61.699,71.165,42.894,0
2024-01-18 15:00:00,0.323,72.201,77.434,60.345,0
2024-01-18 16:00:00,0.419,81.453,95.813,59.113,0
2024-01-18 17:00:00,0.437,67.639,121.987,48.922,1
2024-01-18 18:00:00,0.828,72.438,103.461,56.823,1
2024-01-18 19:00:00,0.525,81.797,112.329,59.52,0
2024-01-18 20:00:00,0.284,79.325,86.613,56.304,0
2024-01-18 21:00:00,0.26,77.055,98.945,59.295,0
2024-01-18 22:00:00,0.386,65.46,74.265,59.236,0
2024-01-18 23:00:00,0.634,67.57,88.762,60.301,0
2024-01-19 00:00:00,0.854,65.741,79.82,57.455,1
2024-01-19 01:00:00,0.862,85.707,75.256,63.48,1
2024-01-19 02:00:00,0.657,72.342,112.687,59.977,0
2024-01-19 03:00:00,0.864,73.549,118.185,43.451,1
2024-01-19 04:00:00,0.367,75.675,103.183,35.489,1
2024-01-19 05:00:00,0.273,78.553,117.544,63.569,0
2024-01-19 06:00:00,0.845,66.549,113.684,48.516,1
2024-01-19 07:00:00,0.286,57.886,138.628,54.653,1
2024-01-19 08:00:00,0.385,83.681,133.088,37.979,1
2024-01-19 09:00:00,0.783,60.615,134.021,60.505,1
2024-01-19 10:00:00,0.225,67.087,115.269,41.266,0
2024-01-19 11:00:00,0.864,70.475,105.994,57.034,1
2024-01-19 12:00:00,0.361,79.333,94.719,53.611,0
2024-01-19 13:00:00,0.622,74.517,122.51,36.114,1
2024-01-19 14:00:00,0.643,77.635,116.644,53.451,0
2024-01-19 15:00:00,0.539,84.59,104.703,57.61,0
2024-01-19 16:00:00,0.59,72.548,88.607,42.748,0
